BBOX: tensor([374.7120, 225.8258, 545.2540, 341.1411]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([456.3800, 566.9670, 795.0621, 711.1111]), LABEL: cat (ID: 6), PROB: 1.0
BBOX: tensor([  4.8040, 494.8949, 996.8300, 790.3904]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([720.6000, 321.9219, 965.6039, 540.5405]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([441.9680, 475.6757, 545.2539, 504.5045]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([441.9680, 482.8828, 545.2539, 516.5165]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 876.7300,  391.5916, 1176.9800,  699.0991]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([468.3900, 502.1021, 542.8519, 530.9309]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([449.1740, 466.0661, 509.2240, 494.8949]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([672.5600, 216.2162, 701.3839, 273.8739]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([552.4599, 312.3123, 581.2839, 350.7508]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([415.5460, 494.8949, 650.9420, 629.4294]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1201
