BBOX: tensor([ 973.6187,  257.9439, 1031.5499,  375.7009]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  0.0000, 396.2617, 119.6000, 588.7851]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([125.2062, 373.8318, 168.1875, 431.7757]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([128.9437, 358.8785, 183.1375, 420.5607]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([489.6125, 358.8785, 947.4562, 598.1309]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 84.0938, 383.1776, 484.0063, 689.7196]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  1.8687, 385.0467, 130.8125, 454.2056]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([244.8062, 272.8972, 259.7563, 312.1495]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([192.4812, 280.3738, 229.8562, 297.1963]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([209.3000, 231.7757, 218.6438, 265.4206]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([224.2500, 244.8598, 244.8063, 267.2897]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([523.2500, 259.8131, 545.6750, 358.8785]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([263.4937, 269.1589, 276.5750, 308.4112]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([239.2000, 276.6355, 246.6750, 310.2804]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([207.4312, 274.7664, 229.8562, 315.8878]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([231.7250, 371.9626, 246.6750, 405.6075]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([263.4937, 362.6168, 284.0500, 396.2617]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([211.1687, 381.3084, 220.5125, 413.0841]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([199.9563, 371.9626, 227.9875, 413.0841]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1130.5938,  377.5701, 1197.8688,  613.0841]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([241.0687, 314.0187, 261.6250, 364.4860]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([196.2187, 327.1028, 209.3000, 373.8318]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([173.7938, 229.9066, 633.5063, 480.3739]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1196
