BBOX: tensor([468.0406, 206.6667, 897.7719, 353.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([339.7875, 516.6666, 401.4156, 671.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([166.5625, 376.6666, 229.8562, 541.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([637.9344, 545.0000, 776.1812, 706.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 23.3187, 255.0000,  69.9562, 345.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 81.6156, 245.0000, 121.5906, 303.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([176.5562, 180.0000, 398.0844, 783.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 69.9562, 216.6666, 131.5844, 400.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([146.5750, 210.0000, 209.8687, 455.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([181.5531, 221.6666, 233.1875, 365.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([374.7656, 190.0000, 411.4094, 468.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([597.9593, 323.3333, 836.1437, 791.6666]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([128.2531, 236.6667, 166.5625, 366.6667]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 238.3333,  18.3219, 271.6667]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 697.8969,  621.6666, 1066.0000,  791.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 909.4312,  233.3333, 1067.6658,  701.6666]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 348.3333,  24.9844, 555.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  8.3281, 206.6667,  83.2812, 468.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 541.6666,  43.3062, 705.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([354.7781, 278.3333, 398.0844, 425.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 221.6667,  38.3094, 383.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 906.1000,  230.0000, 1067.6656,  323.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([121.5906, 258.3333, 156.5687, 310.0000]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1066
