BBOX: tensor([339.6227, 543.1500, 381.1321, 710.9985]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 315.0943,  420.5641,  549.0566, 1199.4562]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([566.0377, 452.6250, 716.9811, 993.8890]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([158.4906, 473.3703, 279.2453, 918.4515]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  1.8868, 511.0890,  81.1321, 778.8921]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([705.6603, 531.8344, 792.4528, 807.1812]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([286.7924, 471.4843, 341.5094, 875.0749]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([105.6604, 505.4312, 183.0188, 784.5500]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 71.6981, 511.0890, 115.0943, 714.7703]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([241.5094, 499.7735, 309.4340, 793.9797]), LABEL: person (ID: 18), PROB: 1.0
IMAGE_INFO: 1207, 800
