BBOX: tensor([221.0656, 665.1055, 427.1438, 755.0352]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([642.5891, 340.9836, 702.5391, 385.9485]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([533.9297, 183.6066, 623.8547, 350.3513]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([483.3469, 206.0890, 554.5375, 432.7869]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([316.6110,   0.0000, 635.0953, 792.5059]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([155.4953, 114.2857, 352.2063, 393.4426]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  3.7469,  97.4239, 282.8891, 593.9110]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([127.3937,  78.6885, 215.4453, 322.2483]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([698.7922, 144.2623, 768.1094, 324.1218]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 974.1875,  144.2623, 1058.4922,  588.2904]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([904.8703, 185.4801, 989.1750, 513.3489]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([616.3610, 149.8829, 788.7172, 768.1499]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([811.1984, 125.5269, 961.0734, 556.4403]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 39.3422, 577.0491, 183.5969, 663.2319]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([477.7266, 138.6417, 548.9172, 252.9274]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([537.6766, 292.2717, 586.3859, 346.6042]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([577.0188, 515.2225, 627.6016, 535.8314]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([584.5125, 397.1897, 636.9688, 449.6487]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([575.1453, 162.9977, 618.2344, 211.7096]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 563.9047,  116.1592, 1017.2766,  397.1897]), LABEL: person (ID: 18), PROB: 1.0
IMAGE_INFO: 800, 1199
