BBOX: tensor([596.2938, 371.6667, 747.8657, 706.6666]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([386.4250, 288.3333, 456.3813, 493.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([461.3781, 381.6666, 554.6531, 555.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([528.0031, 285.0000, 652.9250, 546.6666]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([454.7156, 305.0000, 489.6938, 408.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([274.8281, 303.3333, 331.4594, 410.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([173.2250, 283.3333, 208.2031, 413.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([254.8406, 298.3333, 284.8218, 403.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([814.4907, 313.3333, 859.4625, 423.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([746.2001, 261.6667, 826.1500, 483.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([541.3282, 230.0000, 586.3000, 291.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([404.7469, 403.3333, 418.0718, 481.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([697.8969, 300.0000, 731.2094, 435.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([328.1281, 296.6666, 379.7625, 485.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([724.5469, 288.3333, 799.5000, 475.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([726.2125, 288.3333, 804.4969, 478.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([214.8656, 295.0000, 254.8406, 413.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 929.4188,  288.3333, 1019.3625,  351.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1001.0406,  308.3333, 1019.3624,  380.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([271.4968, 313.3333, 291.4843, 391.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([338.1219, 343.3333, 379.7625, 483.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([241.5156, 361.6667, 254.8406, 411.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([817.8218, 385.0000, 834.4781, 421.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([198.2094, 356.6667, 223.1937, 395.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([736.2062, 341.6667, 789.5062, 371.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([542.9937, 231.6666, 641.2656, 385.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([   1.6656,  273.3333, 1066.0000,  451.6667]), LABEL: person (ID: 18), PROB: 1.0
IMAGE_INFO: 800, 1066
