BBOX: tensor([587.3531, 389.5833, 633.1749, 575.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([883.1125, 431.2499, 914.3547, 495.8333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([389.4860, 164.5833, 718.5703, 741.6666]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000,  16.6667, 518.6203, 752.0833]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([720.6532, 268.7500, 970.5907, 575.0000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([801.8828, 516.6667, 864.3672, 595.8333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([768.5579, 539.5833, 808.1313, 587.5000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([297.8422, 677.0833, 520.7031, 752.0833]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([464.4672, 518.7500, 937.2656, 697.9166]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 926.8516,    2.0833, 1335.0829,  745.8333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([399.9000, 437.4999, 508.2063, 493.7500]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([368.6578, 618.7500, 406.1484, 706.2500]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 750, 1333
