BBOX: tensor([767.5141, 435.6808, 780.6500, 461.9719]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([653.0438, 644.1313, 677.4390, 721.1266]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([454.1281, 707.9812, 495.4125, 768.0751]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([330.2750, 668.5446, 365.9297, 734.2723]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1137.1969,  580.2817, 1176.6046,  627.2300]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1084.6531,  567.1361, 1105.2952,  606.5728]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([634.2782, 668.5446, 673.6860, 732.3944]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([760.0078, 657.2770, 784.4031, 741.7840]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([910.1328, 392.4883, 921.3922, 407.5117]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1084.6531,  386.8545, 1127.8141,  407.5117]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([855.7125, 300.4695, 927.0219, 428.1690]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([790.0328, 356.8075, 818.1812, 368.0751]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([694.3281, 358.6854, 778.7734, 381.2206]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([431.6094, 394.3662, 619.2656, 422.5352]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([555.4625, 285.4460, 666.1797, 379.3427]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([454.1281, 281.6901, 579.8578, 392.4883]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([758.1312, 330.5164, 801.2922, 356.8075]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([ 13.1359, 644.1314,  43.1609, 666.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 26.2719, 629.1080,  50.6672, 661.0328]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([399.7078, 354.9295, 405.3375, 364.3192]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([604.2531, 375.5869, 656.7969, 407.5117]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([  0.0000, 270.4225, 138.8656, 403.7559]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([379.0656, 347.4178, 392.2016, 354.9296]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([703.7109, 371.8310, 728.1063, 383.0986]), LABEL: boat (ID: 3), PROB: 1.0
BBOX: tensor([1139.0735,  619.7183, 1187.8640,  629.1080]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([448.4985, 388.7324, 493.5359, 413.1455]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 260.8422,  334.2723, 1112.8015,  373.7089]), LABEL: boat (ID: 3), PROB: 1.0
IMAGE_INFO: 800, 1201
