BBOX: tensor([752.8625, 248.3333, 896.1063, 658.3333]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([699.5625, 228.3333, 849.4688, 526.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([499.6874, 136.6666, 592.9624, 531.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([443.0562, 308.3333, 528.0031, 538.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([428.0656, 213.3333, 503.0187, 381.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([421.4031, 143.3333, 496.3562, 331.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([366.4375, 181.6667, 426.4000, 325.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([737.8719, 296.6667, 791.1718, 488.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([591.2969, 263.3333, 657.9219, 351.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([599.6250, 223.3333, 656.2563, 310.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([586.2999, 120.0000, 692.9000, 505.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([877.7843, 236.6667, 914.4280, 366.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([587.9656, 320.0000, 674.5781, 545.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 34.9781, 300.0000, 121.5906, 593.3333]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1066
