BBOX: tensor([562.4937, 396.2617, 732.5499, 652.3364]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([605.4750, 433.6449, 620.4250, 478.5047]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([564.3625, 136.4486, 609.2125, 205.6075]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([491.4812,  85.9813, 637.2437, 454.2056]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 943.7188,  192.5234, 1072.6625,  379.4392]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([624.1625, 540.1869, 829.7250, 790.6542]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([715.7313, 409.3458, 925.0312, 775.7009]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([444.7625, 489.7196, 680.2250, 801.8691]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([250.4125, 489.7196, 530.7250, 790.6541]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 74.7500, 429.9065, 289.6562, 801.8691]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 497.1963, 132.6812, 790.6542]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([194.3500, 220.5607, 368.1437, 558.8785]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([411.1250, 291.5887, 551.2812, 635.5140]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([588.6563, 321.4953, 736.2875, 485.9813]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([783.0063, 302.8037, 893.2626, 549.5327]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1039.0250,  628.0374, 1177.3125,  801.8691]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  0.0000, 405.6075,  99.0437, 517.7570]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1025.9437,  119.6262, 1082.0062,  218.6916]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([809.1688, 429.9065, 870.8375, 519.6262]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([652.1937, 136.4486, 741.8937, 315.8878]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([246.6750, 360.7476, 360.6687, 570.0934]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([287.7875, 680.3738, 377.4875, 799.9999]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1082.0062,  244.8598, 1194.1312,  420.5607]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 973.6187,  142.0561, 1014.7313,  209.3458]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([583.0500,  72.8972, 609.2125, 140.1869]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([241.0687, 293.4579, 263.4937, 321.4953]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([534.4625, 454.2056, 571.8375, 508.4112]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([672.7499, 725.2336, 799.8250, 800.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([   1.8688,    0.0000, 1196.0000,  800.0000]), LABEL: person (ID: 18), PROB: 1.0
IMAGE_INFO: 800, 1196
