BBOX: tensor([274.7664, 306.4750, 306.5421, 407.3875]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([558.8785, 317.6875, 586.9159, 386.8313]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 37.3832, 637.2437,  78.5047, 745.6313]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 37.3832, 689.5688,  69.1589, 749.3687]), LABEL: bicycle (ID: 1), PROB: 1.0
BBOX: tensor([ 93.4579, 644.7187, 390.6542, 893.2625]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([562.6168, 633.5062, 801.8691, 913.8187]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([ 671.0280,  633.5063,  798.1309, 1014.7313]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([489.7196, 607.3438, 747.6636, 854.0187]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([ 95.3271, 609.2125, 171.9626, 642.8500]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([ 78.5047, 510.1688, 153.2710, 575.5750]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([  0.0000, 556.8875,  44.8598, 629.7687]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([231.7757, 457.8437, 278.5047, 493.3500]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([ 69.1589, 631.6375, 151.4019, 713.8625]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([151.4019, 592.3937, 366.3551, 702.6500]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([  0.0000, 596.1312,  31.7757, 702.6500]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([  0.0000, 583.0500,  39.2523, 667.1437]), LABEL: car (ID: 5), PROB: 1.0
BBOX: tensor([188.7851, 450.3687, 209.3458, 461.5812]), LABEL: car (ID: 5), PROB: 1.0
IMAGE_INFO: 1196, 800
