BBOX: tensor([765.9376, 205.0420, 960.7812, 512.6050]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([215.0000, 171.4286, 335.9375, 517.6471]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([718.9062, 257.1429, 816.3282, 415.1261]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([176.3672,  62.1849, 241.8750, 221.8488]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([178.0469, 371.4286, 297.3047, 531.0925]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([   1.6797,  536.1345, 1076.6797,  655.4622]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  0.0000, 295.7983, 226.7578, 547.8992]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([858.3203, 359.6639, 989.3359, 517.6471]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([329.2187, 253.7815, 403.1250, 403.3614]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([789.4531, 384.8740, 859.9999, 411.7647]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1075
