BBOX: tensor([414.1687, 520.5026, 443.3062, 551.7328]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([578.5875, 545.4868, 618.1313, 582.9630]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([301.7812, 466.3704, 343.4062, 495.5185]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([249.7500, 366.4338, 264.3188, 376.8439]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([231.0187, 433.0582, 251.8312, 445.5503]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([547.3687, 695.3915, 663.9188, 714.1296]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([572.3437, 553.8148, 601.4813, 572.5529]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1150.9313,  331.0397, 1155.0936,  349.7778]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1117.6312,  320.6296, 1130.1188,  339.3677]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([303.8625, 445.5503, 318.4312, 468.4524]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([536.9625, 674.5714, 641.0250, 709.9656]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([514.0688, 351.8598, 528.6375, 358.1058]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([593.1562, 381.0079, 601.4813, 393.5000]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([260.1562, 383.0899, 295.5375, 397.6640]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([339.2437, 472.6164, 345.4875, 483.0264]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([412.0875, 537.1587, 430.8187, 551.7328]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([335.0812, 449.7143, 349.6500, 460.1244]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([235.1812, 441.3863, 247.6687, 447.6323]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([274.7250, 385.1719, 295.5375, 393.5000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([484.9312, 383.0899, 528.6375, 387.2540]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([314.2688, 480.9444, 347.5688, 501.7646]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 291.3750,  293.5634, 1298.6998,  397.6640]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([241.4250, 320.6296, 626.4562, 399.7460]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 787, 1332
