BBOX: tensor([115.0943, 635.5609, 300.0000, 801.5234]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([332.0755, 775.1203, 467.9246, 892.0483]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([133.9623, 605.3860, 252.8302, 726.0860]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 424.5283,  731.7437,  624.5283, 1005.2047]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([239.6226, 322.4953, 379.2453, 405.4766]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 30.1887, 275.3468, 171.6981, 490.3438]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([113.2076,  11.3156, 284.9057, 226.3125]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  75.4717,  543.1500,  637.7358, 1076.8702]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([243.3962, 563.8953, 503.7736, 699.6828]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 222.6415,  942.9688,  356.6037, 1005.2046]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([522.6415, 356.4422, 747.1698, 577.0969]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 533.9623,  858.1016,  732.0754, 1114.5890]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 1207, 800
