BBOX: tensor([887.7781, 586.6666, 996.0438, 696.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([851.1343, 348.3333, 936.0812, 418.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([781.1782, 420.0000, 854.4657, 475.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([851.1343, 413.3333, 946.0751, 473.3333]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([826.1500, 278.3333, 919.4249, 375.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([161.5656, 435.0000, 266.5000, 516.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  0.0000, 430.0000, 234.8531, 735.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([451.3844, 380.0000, 531.3344, 455.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([191.5469, 248.3334, 304.8094, 381.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([614.6157, 443.3333, 687.9032, 491.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  0.0000, 303.3333,  79.9500, 371.6667]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 64.9594, 255.0000, 143.2438, 336.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([586.3000, 370.0000, 671.2469, 455.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 937.7469,  418.3333, 1021.0281,  476.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 982.7188,  280.0000, 1056.0062,  360.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 767.8531,  276.6667, 1067.6658,  476.6666]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 796.1688,  503.3333, 1067.6658,  770.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([539.6625, 325.0000, 609.6187, 401.6666]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1066
