BBOX: tensor([174.9562, 534.5883, 628.3375, 771.7647]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([415.7563, 416.0000, 765.6688, 600.4706]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([899.2375, 297.4118, 985.7750, 416.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1010.2313,  295.5294, 1124.9874,  406.5883]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([  0.0000,  24.4706, 543.6813, 792.4706]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([265.2563,  45.1765, 795.7687, 788.7059]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([530.5125,  77.1764, 880.4250, 790.5883]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 754.3813,  148.7059, 1025.2812,  598.5883]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([793.8876, 128.0000, 835.2750, 205.1765]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1012.1125,   84.7059, 1175.7812,  515.7647]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1070.4313,    9.4118, 1205.8812,  414.1176]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 216.4706, 107.2313, 800.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 880.4250,  175.0588, 1123.1063,  335.0588]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([647.1500, 101.6470, 942.5062, 724.7059]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([697.9437, 331.2941, 863.4938, 500.7059]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 950.0312,  274.8235, 1021.5188,  391.5294]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 982.0125,   30.1176, 1096.7687,  207.0588]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([878.5438, 129.8823, 995.1813, 312.4706]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([805.1750, 318.1176, 959.4375, 459.2941]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 800, 1204
