BBOX: tensor([735.6701, 633.0000, 801.6495, 847.2969]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([547.6289, 469.8047, 618.5567, 568.7109]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([521.2371, 412.1094, 550.9279, 529.1484]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([336.4949, 583.5468, 605.3608, 656.0781]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([385.9794, 451.6719, 559.1752, 573.6562]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 352.9897,  669.2656,  514.6392, 1053.3516]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([433.8144, 651.1328, 565.7732, 984.1171]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([377.7320, 532.4453, 463.5052, 672.5625]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([451.9588, 537.3906, 509.6907, 659.3750]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 44.5361, 491.2344, 100.6186, 623.1094]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 82.4742, 486.2891, 133.6082, 611.5703]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([390.9278, 487.9375, 445.3608, 534.0938]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([437.1134, 489.5859, 465.1547, 539.0391]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([435.4639, 405.5156, 484.9485, 412.1094]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([644.9484, 572.0078, 699.3814, 705.5312]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([577.3196, 512.6641, 635.0515, 657.7266]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([432.1649, 408.8125, 491.5464, 422.0000]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([306.8041, 652.7813, 691.1340, 804.4375]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 176.4948,  690.6953,  801.6495, 1045.1094]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([   0.0000,  494.5312,  372.7835, 1017.0859]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([422.2681, 430.2422, 514.6392, 458.2657]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([432.1649, 420.3516, 494.8454, 431.8906]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([331.5464, 425.2969, 390.9278, 469.8047]), LABEL: unknown (ID: 80), PROB: 1.0
IMAGE_INFO: 1055, 800
