BBOX: tensor([792.4640,  44.9649, 972.3141, 237.9391]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([1103.4547,  567.6815, 1172.7719,  650.1171]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([ 638.8423,  103.0445, 1045.3782,  756.9087]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 914.2375,  359.7190, 1110.9485,  580.7963]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([1080.9736,  387.8220, 1152.1642,  586.4169]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([202.3313, 237.9391, 348.4594, 562.0609]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 93.6719, 222.9508, 224.8125, 567.6815]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([  0.0000, 236.0656, 148.0016, 562.0609]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([444.0047,  74.9414, 552.6641, 159.2506]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([601.3735,   0.0000, 732.5141, 161.1241]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([788.7172,  52.4590, 886.1359, 164.8712]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([ 938.5922,  385.9485, 1013.5297,  511.4755]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([844.9203, 374.7073, 944.2125, 577.0492]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([524.5626,   0.0000, 629.4750, 123.6534]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([385.9282, 449.6487, 530.1828, 565.8080]), LABEL: unknown (ID: 80), PROB: 1.0
BBOX: tensor([524.5626, 191.1007, 680.0579, 565.8080]), LABEL: person (ID: 18), PROB: 1.0
BBOX: tensor([   1.8734,    0.0000, 1199.0000,  629.5082]), LABEL: person (ID: 18), PROB: 1.0
IMAGE_INFO: 800, 1199
